Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
668,We the Living,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0451187849""","=""9780451187840""",0,3.91,Signet,Paperback,464,1996,1936,,2019/06/22,currently-reading,currently-reading (#7),currently-reading,,,,1,,,0,,,,,
757159,Bridget Riley,Paul Moorhouse,"Moorhouse, Paul",,"=""1854374923""","=""9781854374929""",0,4.56,Tate,Hardcover,244,2003,2003,,2019/06/22,to-read,to-read (#294),to-read,,,,0,,,0,,,,,
1175630,Bridget Riley,Lynne Cooke,"Cooke, Lynne","Bridget Riley, Michael Govan","=""094452141X""","=""9780944521410""",0,3.75,Dia Art Foundation,Hardcover,,2001,2001,,2019/06/22,to-read,to-read (#293),to-read,,,,0,,,0,,,,,
27833670,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""1101904224""","=""9781101904220""",0,4.10,Crown,Hardcover,342,2016,2016,,2019/06/18,currently-reading,currently-reading (#6),currently-reading,,,,1,,,0,,,,,
44788850,Strategi på kanten,Anders Drejer,"Drejer, Anders",,"=""""","=""9788757444780""",2,2.00,Djøf Forlag,Paperback,238,2019,,2019/06/22,2019/06/15,,,read,,,,1,,,0,,,,,
42046112,Recursion,Blake Crouch,"Crouch, Blake",,"=""1524759783""","=""9781524759780""",0,4.35,Crown Publishing Group (NY),Hardcover,336,2019,2019,,2019/06/18,to-read,to-read (#292),to-read,,,,0,,,0,,,,,
530415,The Art of Doing Science and Engineering: Learning to Learn,Richard Hamming,"Hamming, Richard",,"=""9056995014""","=""9789056995010""",0,4.27,CRC Press,Paperback,376,1997,1996,,2019/06/17,to-read,to-read (#291),to-read,,,,0,,,0,,,,,
46287788,Retrograde (2 Book Series),Peter Cawdron,"Cawdron, Peter",,"=""""","=""""",0,5.00,,Kindle Edition,,,,,2019/06/16,to-read,to-read (#290),to-read,,,,0,,,0,,,,,
466371,The Color of Distance,Amy Thomson,"Thomson, Amy",,"=""0441006329""","=""9780441006328""",0,4.26,Ace,Mass Market Paperback,480,1999,1995,,2019/06/16,to-read,to-read (#289),to-read,,,,0,,,0,,,,,
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,3.99,William Morrow,Kindle Edition,880,2015,2015,,2019/06/16,to-read,to-read (#288),to-read,,,,0,,,0,,,,,
36205013,Inventing Ourselves: The Secret Life of the Teenage Brain,Sarah-Jayne Blakemore,"Blakemore, Sarah-Jayne",,"=""1610397312""","=""9781610397315""",0,3.74,PublicAffairs,Hardcover,256,2018,2016,,2019/06/16,to-read,to-read (#287),to-read,,,,0,,,0,,,,,
35018907,"Semiosis (Semiosis Duology, #1)",Sue Burke,"Burke, Sue",,"=""076539135X""","=""9780765391353""",0,3.94,Tor Books,Hardcover,336,2018,2018,2019/06/13,2019/05/29,,,read,,,,1,,,0,,,,,
95887,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy,"Tracy, Brian",,"=""1576754227""","=""9781576754221""",3,3.87,Berrett-Koehler Publishers,Paperback,128,2007,2001,2019/06/03,2019/06/03,,,read,,,,1,,,0,,,,,
44245196,The Great Mental Models: General Thinking Concepts,Shane Parrish,"Parrish, Shane",Rhiannon Beaubien,"=""""","=""""",3,4.08,Latticework Publishing Inc.,Kindle Edition,216,2019,,2019/06/03,2019/03/26,,,read,,,,1,,,0,,,,,
11249894,Fragile Things,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.01,Review,Kindle Edition,452,2012,2006,2019/05/30,2018/08/03,,,read,,,,1,,,0,,,,,
558070,Fractals Everywhere,Michael F. Barnsley,"Barnsley, Michael F.",,"=""0120790696""","=""9780120790692""",0,4.03,Morgan Kaufmann Publishers,Paperback,534,2000,1988,,2019/03/14,currently-reading,currently-reading (#5),currently-reading,,,,1,,,0,,,,,
32955594,Things Are What You Make of Them: Life Advice for Creatives,Adam J. Kurtz,"Kurtz, Adam J.",Grace Bonny,"=""0143131516""","=""9780143131519""",0,4.01,Tarcherperigee,Paperback,144,2017,2017,,2019/05/21,to-read,to-read (#286),to-read,,,,0,,,0,,,,,
44432844,"Ruined by Design: How Designers Destroyed the World, and What We Can Do to Fix It",Mike Monteiro,"Monteiro, Mike",,"=""""","=""""",0,4.20,,Kindle Edition,251,2019,,,2019/05/21,to-read,to-read (#285),to-read,,,,0,,,0,,,,,
353884,Strange Attractors: Creating Patterns in Chaos,Julien Clinton Sprott,"Sprott, Julien Clinton",,"=""1558512985""","=""9781558512986""",0,3.50,M&T Books,Paperback,426,1993,1993,,2019/05/17,currently-reading,currently-reading (#4),currently-reading,,,,1,,,0,,,,,
5671305,Algorithms for Visual Design Using the Processing Language,Kostas Terzidis,"Terzidis, Kostas",,"=""0470375485""","=""9780470375488""",3,3.60,Wiley,Hardcover,354,2009,2009,2019/05/17,2019/05/09,,,read,"I'm looking for a book that presents different algorithmic approaches to creating visual designs. The overarching concept seems to go under many names: algorithmic art, generative art, procedural art or create coding. <br/><br/>The title of this book fits the bill pretty well. However, this book is much more introductory that what I was looking for. Chapter 7 contains some ""advanced"" methods and is the only chapter that gets close to what I was looking for.   Nevertheless, I like the style of the book and I think it is well written.",,,1,,,0,,,,,
1536896,Aesthetic Computing,Paul A. Fishwick,"Fishwick, Paul A.",,"=""026206250X""","=""9780262062503""",0,2.80,MIT Press (MA),Hardcover,,2006,2006,,2019/05/17,to-read,to-read (#284),to-read,,,,0,,,0,,,,,
41552709,The Uninhabitable Earth: Life After Warming,David Wallace-Wells,"Wallace-Wells, David",,"=""0525576703""","=""9780525576709""",5,4.23,Tim Duggan Books,Hardcover,310,2019,2019,2019/05/15,2019/04/12,,,read,,,,1,,,0,,,,,
33032604,"D3.js in Action, Second Edition",Elijah Meeks,"Meeks, Elijah",,"=""""","=""9781617294488""",0,4.00,Manning Publications,ebook,375,2017,,,2017/07/24,"data-science, to-read","data-science (#21), to-read (#283)",to-read,,,,0,,,0,,,,,
16902,Walden,Henry David Thoreau,"Thoreau, Henry David",,"=""0691096120""","=""9780691096124""",0,3.79,Princeton University Press,Paperback,352,2004,1854,,2017/12/06,to-read,to-read (#282),to-read,,,,0,,,0,,,,,
116164,"Nonlinear Dynamics and Chaos: With Applications to Physics, Biology, Chemistry, and Engineering",Steven H. Strogatz,"Strogatz, Steven H.",,"=""0738204536""","=""9780738204536""",0,4.31,Westview Press,Paperback,497,2001,1994,,2018/05/01,to-read,to-read (#281),to-read,,,,0,,,0,,,,,
5855408,When Time Breaks Down: The Three-Dimensional Dynamics of Electrochemical Waves and Cardiac Arrhythmias,Arthur T. Winfree,"Winfree, Arthur T.",,"=""0691024022""","=""9780691024028""",0,4.25,Princeton University Press,Paperback,339,1987,1987,,2018/05/22,to-read,to-read (#280),to-read,,,,0,,,0,,,,,
603985,Who Says Elephants Can't Dance?: Inside IBM's Historic Turnaround,Louis V. Gerstner Jr.,"Jr., Louis V. Gerstner",,"=""0060523794""","=""9780060523794""",0,3.92,HarperBusiness,Hardcover,384,2002,2002,2019/05/11,2018/06/09,,,read,,,,1,,,0,,,,,
20883025,"Spell or High Water (Magic 2.0, #2)",Scott  Meyer,"Meyer, Scott",,"=""""","=""""",0,4.03,47North,Kindle Edition,443,2014,2014,,2018/04/07,to-read,to-read (#279),to-read,,,,0,,,0,,,,,
5597902,Complexity: A Guided Tour,Melanie Mitchell,"Mitchell, Melanie",,"=""0195124413""","=""9780195124415""",0,4.06,"Oxford University Press, USA",Hardcover,349,2009,2009,,2018/05/12,to-read,to-read (#278),to-read,,,,0,,,0,,,,,
55881,Pattern Recognition and Machine Learning,Christopher M. Bishop,"Bishop, Christopher M.",,"=""0387310738""","=""9780387310732""",0,4.29,Springer,Hardcover,738,2011,2006,,2016/03/26,"data-science, to-read","data-science (#20), to-read (#277)",to-read,,,,0,,,0,,,,,
274063,"Geometry, Relativity and the Fourth Dimension",Rudy Rucker,"Rucker, Rudy",,"=""0486234002""","=""9780486234007""",3,4.26,Dover Publications,Paperback,160,1977,1977,2019/05/11,2019/04/06,,,read,,,Geometrical objects are unchanging forms. The goal of this book has been to present the universe as a geometrical object that happens to enjoy the property of being perceived by us to exist.,1,,,0,,,,,
37915588,Generative Design (Form + Technique),Asterios Agkathidis,"Agkathidis, Asterios",,"=""""","=""""",0,3.00,Laurence King Publishing,Kindle Edition,160,2016,,,2019/05/09,to-read,to-read (#276),to-read,,,,0,,,0,,,,,
14577488,"Generative Design: Visualize, Program, and Create with Processing",Hartmut Bohnacker,"Bohnacker, Hartmut",Benedikt Groß,"=""1616890770""","=""9781616890773""",0,4.55,Princeton Architectural Press,Hardcover,472,2012,2009,,2019/05/09,to-read,to-read (#275),to-read,,,,0,,,0,,,,,
39062639,Creating Procedural Artworks with Processing: A Holistic Guide,Dr Penny de Byl,"Byl, Dr Penny de",,"=""153286180X""","=""9781532861802""",0,0.0,CreateSpace Independent Publishing Platform,Paperback,386,2017,,,2019/05/09,to-read,to-read (#274),to-read,,,,0,,,0,,,,,
242980,Hopscotch,Kevin J. Anderson,"Anderson, Kevin J.",,"=""0553576402""","=""9780553576405""",0,3.15,Spectra,Paperback,480,2003,2002,,2019/05/09,to-read,to-read (#273),to-read,,,,0,,,0,,,,,
37880811,Make Time: How to Focus on What Matters Every Day,Jake Knapp,"Knapp, Jake",John Zeratsky,"=""0525572422""","=""9780525572428""",0,4.14,Currency,Hardcover,287,2018,2018,,2019/05/09,to-read,to-read (#272),to-read,,,,0,,,0,,,,,
41943000,"The 1-Page Marketing Plan: Get New Customers, Make More Money, And Stand out From The Crowd",Allan Dib,"Dib, Allan",,"=""""","=""""",0,4.38,Successwise,Kindle Edition,224,2018,2016,,2019/05/08,currently-reading,currently-reading (#3),currently-reading,,,,1,,,0,,,,,
6667514,The Checklist Manifesto: How to Get Things Right,Atul Gawande,"Gawande, Atul",,"=""0805091742""","=""9780805091748""",5,4.05,Metropolitan Books,Hardcover,208,2009,2009,2019/05/08,2019/05/03,,,read,,,,1,,,0,,,,,
40549476,This is Marketing: You Can't Be Seen Until You Learn To See,Seth Godin,"Godin, Seth",,"=""""","=""""",4,4.08,Penguin,Kindle Edition,271,2018,2018,2019/05/03,2019/05/03,,,read,,,,1,,,0,,,,,
37969847,"Let's Get Digital: How to Self-Publish, and Why You Should",David Gaughran,"Gaughran, David",,"=""""","=""""",0,4.28,David Gaughran,Kindle Edition,312,2018,2011,,2019/04/28,to-read,to-read (#271),to-read,,,,0,,,0,,,,,
33027982,Real Artists Don't Starve: Timeless Strategies for Thriving in the New Creative Age,Jeff Goins,"Goins, Jeff",,"=""0718086287""","=""9780718086282""",0,4.08,HarperCollins Leadership,ebook,240,2017,2017,,2019/04/28,to-read,to-read (#270),to-read,,,,0,,,0,,,,,
558059,The Fractal Geometry of Nature,Benoît B. Mandelbrot,"Mandelbrot, Benoît B.",,"=""0716711869""","=""9780716711865""",0,4.20,Times Books,Hardcover,480,1982,1977,,2019/04/19,to-read,to-read (#269),to-read,,,,0,,,0,,,,,
39286958,Measure What Matters,John Doerr,"Doerr, John",,"=""""","=""""",3,4.03,Penguin,Kindle Edition,320,2018,2018,2019/04/19,2019/04/15,,,read,,,,1,,,0,,,,,
558121,"The Pattern Book: Fractals, Art and Nature",Clifford A. Pickover,"Pickover, Clifford A.",,"=""981021426X""","=""9789810214265""",0,4.50,World Scientific Publishing Company,Hardcover,464,1995,1995,,2019/04/16,to-read,to-read (#268),to-read,,,,0,,,0,,,,,
2715660,"Symmetry in Chaos: A Search for Pattern in Mathematics, Art, and Nature",Michael Field,"Field, Michael",Martin Golubitsky,"=""0198536895""","=""9780198536895""",5,4.38,Oxford University Press,Hardcover,218,1992,1992,2019/04/13,2018/09/24,,,read,,,,1,,,0,,,,,
2327833,Siteless: 1001 Building Forms,François Blanciak,"Blanciak, François",,"=""0262026309""","=""9780262026307""",0,4.11,Mit Press,Paperback,114,2008,2008,,2019/04/09,to-read,to-read (#267),to-read,,,,0,,,0,,,,,
40887359,The Shape of a Life: One Mathematician's Search for the Universe's Hidden Geometry,Shing-Tung Yau,"Yau, Shing-Tung",Steve Nadis,"=""0300235909""","=""9780300235906""",0,4.00,Yale University Press,Hardcover,328,2019,,,2019/04/08,to-read,to-read (#266),to-read,,,,0,,,0,,,,,
19105527,The Instrumentality of Mankind,Cordwainer Smith,"Smith, Cordwainer",,"=""""","=""9780575108639""",3,4.10,Gateway,Kindle Edition,249,2011,1979,2019/04/06,2016/05/23,,,read,,,,1,,,0,,,,,
136219,Origami Design Secrets: Mathematical Methods for an Ancient Art,Robert J. Lang,"Lang, Robert J.",,"=""1568811942""","=""9781568811949""",0,4.67,A K PETERS,Paperback,594,2003,2003,,2019/04/06,to-read,to-read (#265),to-read,,,,0,,,0,,,,,
2756951,"Logic and Design, Revised: In Art, Science, and Mathematics",Krome Barratt,"Barratt, Krome",,"=""1592288499""","=""9781592288496""",0,4.50,Green Editorial,Paperback,336,2005,2005,,2019/04/06,to-read,to-read (#264),to-read,,,,0,,,0,,,,,
21933733,Art Meets Mathematics in the Fourth Dimension,Stephen Lipscomb,"Lipscomb, Stephen",,"=""3319062530""","=""9783319062532""",0,0.0,Springer,Hardcover,184,2014,2014,,2019/04/06,to-read,to-read (#263),to-read,,,,0,,,0,,,,,
355898,Fractal Cosmos: The Art of Mathematical Design,Jeff Berkowitz,"Berkowitz, Jeff",Lifesmith Fractals,"=""1569370648""","=""9781569370643""",0,3.00,Amber Lotus,Paperback,212,1998,1998,,2019/04/06,to-read,to-read (#262),to-read,,,,0,,,0,,,,,
3335753,The Visual Mind: Art and Mathematics,Michele Emmer,"Emmer, Michele","Craig Harris, Roger H. Harris, Pamela Grant-Ryan, Robert M. Prior","=""026205048X""","=""9780262050487""",0,4.00,MIT Press (MA),Hardcover,274,1993,1993,,2019/04/06,to-read,to-read (#261),to-read,,,,0,,,0,,,,,
19745162,Fragments of Infinity: A Kaleidoscope of Math and Art,Ivars Peterson,"Peterson, Ivars",,"=""""","=""""",5,4.06,Wiley,Kindle Edition,248,2008,2001,2019/03/31,2019/03/30,,,read,I really enjoyed this book. I recently became fascinated by generative art but had mostly seen examples related to chaos theory and fractals. This book widened my perspective on how much mathematics has to offer when it comes to creating art.,,,1,,,0,,,,,
39669100,Ten Arguments for Deleting Your Social Media Accounts Right Now,Jaron Lanier,"Lanier, Jaron",,"=""""","=""""",4,3.55,Henry Holt and Co.,Kindle Edition,160,2018,2018,2019/03/24,2019/03/23,,,read,"This book contains exactly what the title suggests: 10 arguments for deleting you Social Media Accounts. The author believes that Social Media platforms can and do deliver value to society, but that the current revenue model ruins everything. Unfortunately, the companies can't change (because the board of directors and investors wouldn't allow it) unless we as user punish them economically. We can only do this by deleting our accounts. Once enough people do this the companies will have an incentive to change. ",,,1,,,0,,,,,
225111,"The Laws of Simplicity: Design, Technology, Business, Life",John Maeda,"Maeda, John",,"=""0262134721""","=""9780262134729""",0,3.92,The MIT Press,Hardcover,100,2006,2006,,2019/04/03,to-read,to-read (#260),to-read,,,,0,,,0,,,,,
289201,Creative Code: Aesthetics + Computation,John Maeda,"Maeda, John",,"=""0500285179""","=""9780500285176""",0,3.90,Thames  Hudson,Paperback,256,2004,2004,,2019/04/03,to-read,to-read (#259),to-read,,,,0,,,0,,,,,
9332770,Elements of Parametric Design,Robert Woodbury,"Woodbury, Robert",,"=""0415779871""","=""9780415779876""",0,3.89,Routledge,Paperback,300,2010,2010,,2019/04/01,to-read,to-read (#258),to-read,,,,0,,,0,,,,,
4495424,Math and Art: An Introduction to Visual Mathematics [With CDROM],Sasho Kalajdzievski,"Kalajdzievski, Sasho",,"=""1584889136""","=""9781584889137""",0,3.33,Chapman & Hall/CRC,Paperback,254,2008,2008,,2019/03/30,to-read,to-read (#257),to-read,,,,0,,,0,,,,,
13024811,"Synthetics: Aspects of Art and Technology in Australia, 1956-1975",Stephen    Jones,"Jones, Stephen",,"=""0262014963""","=""9780262014960""",0,5.00,Mit Press,Hardcover,416,2011,2011,,2019/03/30,to-read,to-read (#256),to-read,,,,0,,,0,,,,,
192759,Virtual Art: From Illusion to Immersion,Oliver Grau,"Grau, Oliver",,"=""0262572230""","=""9780262572231""",0,3.94,Mit Press,Paperback,430,2004,2002,,2019/03/30,to-read,to-read (#255),to-read,,,,0,,,0,,,,,
4284190,White Heat Cold Logic: British Computer Art 1960-1980,Paul         Brown,"Brown, Paul","Charlie Gere, Nicholas Lambert, Catherine Mason","=""0262026538""","=""9780262026536""",0,2.67,Mit Press,Hardcover,450,2009,2009,,2019/03/30,to-read,to-read (#254),to-read,,,,0,,,0,,,,,
7958774,Tilings and Patterns,Branko Grünbaum,"Grünbaum, Branko",G.C. Shephard,"=""0486469816""","=""9780486469812""",0,4.60,Dover Publications,Paperback,720,2016,1986,,2019/03/30,to-read,to-read (#253),to-read,,,,0,,,0,,,,,
43383505,"Fractalize That!: A Visual Essay on Statistical Geometry (Fractals and Dynamics in Mathematics, Science, and the Arts: Theory and Applications Book 3)",John Shier,"Shier, John",,"=""""","=""""",0,0.0,World Scientific Publishing Company,Kindle Edition,124,2018,,,2019/03/30,to-read,to-read (#252),to-read,,,,0,,,0,,,,,
41215412,"Flexible Imputation of Missing Data, Second Edition (Chapman & Hall/CRC Interdisciplinary Statistics)",Stef van Buuren,"Buuren, Stef van",,"=""""","=""""",0,4.33,Chapman and Hall/CRC,Kindle Edition,444,2018,,,2019/03/29,to-read,to-read (#251),to-read,,,,0,,,0,,,,,
18881525,"An Introduction to Information Theory: Symbols, Signals and Noise (Dover Books on Mathematics)",John Robinson Pierce,"Pierce, John Robinson",,"=""""","=""""",3,3.92,Dover Publications,Kindle Edition,336,2012,1961,2019/03/28,2019/03/28,,,read,,,,1,,,0,,,,,
25800993,Working Out Loud: For a better career and life,John Stepper,"Stepper, John",,"=""""","=""""",0,4.31,Ikigai Press,Kindle Edition,339,2015,2015,,2019/03/26,to-read,to-read (#250),to-read,,,,0,,,0,,,,,
40672036,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,"Newport, Cal",,"=""""","=""""",0,4.12,Portfolio,Kindle Edition,302,2019,2019,,2019/03/26,to-read,to-read (#249),to-read,,,,0,,,0,,,,,
38820047,Killing Commendatore,Haruki Murakami,"Murakami, Haruki","Philip Gabriel, Ted Goossen","=""052552004X""","=""9780525520047""",0,3.89,Knopf Publishing Group,Hardcover,688,2018,2017,,2019/03/26,to-read,to-read (#248),to-read,,,,0,,,0,,,,,
43301160,"Elegant Fractals: Automated Generation of Computer Art (Fractals and Dynamics in Mathematics, Science, and the Arts: Theory and Applications Book 2)",Julien Clinton Sprott,"Sprott, Julien Clinton",,"=""""","=""""",0,0.0,World Scientific Publishing Company,Kindle Edition,268,2018,,,2019/03/26,to-read,to-read (#247),to-read,,,,0,,,0,,,,,
3414967,Cell-To-Cell Mapping: A Method of Global Analysis for Nonlinear Systems,C.S. Hsu,"Hsu, C.S.",,"=""0387965203""","=""9780387965208""",0,0.0,Springer,Hardcover,354,1987,1987,,2019/03/26,to-read,to-read (#246),to-read,,,,0,,,0,,,,,
41569474,Cell Mapping Methods: Algorithmic Approaches and Applications,Jian-Qiao Sun,"Sun, Jian-Qiao","Fu-Rui Xiong, Oliver Schütze, Carlos     Hernández","=""9811344213""","=""9789811344213""",0,0.0,Springer,Hardcover,226,2019,2019,,2019/03/26,to-read,to-read (#245),to-read,,,,0,,,0,,,,,
18526636,"Chromatic Algorithms: Synthetic Color, Computer Art, and Aesthetics after Code",Carolyn L. Kane,"Kane, Carolyn L.",,"=""022600273X""","=""9780226002736""",0,4.58,University of Chicago Press,Hardcover,328,2014,2014,,2019/03/19,to-read,to-read (#244),to-read,,,,0,,,0,,,,,
39570016,Make Your Own Algorithmic Art,Tariq Rashid,"Rashid, Tariq",,"=""""","=""""",0,5.00,,Kindle Edition,576,2018,,,2019/03/19,to-read,to-read (#243),to-read,,,,0,,,0,,,,,
25878970,Effective Computation in Physics: Field Guide to Research with Python,Anthony Scopatz,"Scopatz, Anthony",Kathryn D. Huff,"=""""","=""""",5,3.94,O'Reilly Media,Kindle Edition,552,2015,2015,2019/03/19,2019/01/31,,,read,,,"Right now, somewhere, a grad student is struggling to make sense of some badly formatted data in a bunch of folders called final, final_revised, and final_updated. (...) Down the hall, the lab intern is pointing and clicking in a GUI to run an analysis program for the thirty-fifth of two hundred input files. This isn't science: it's what scientist do when they don't have the equivalent of basic lab skills for scientific computing.",1,,,0,,,,,
53343,On Writing Well: The Classic Guide to Writing Nonfiction,William Zinsser,"Zinsser, William",,"=""0060891548""","=""9780060891541""",2,4.26,Harper Perennial,Paperback,336,2016,1976,2019/03/17,2019/02/22,,,read,,true,"Writers who write interestingly tend to be men and women who keep themselves interested. That's almost the whole point in becoming a writer. I've used writing to give myself an interesting life and a continuing education. If you write about subjects you think you would enjoy knowing about, your enjoyment will show in what you write.",1,,,0,,,,,
884579,Superfractals,Michael F. Barnsley,"Barnsley, Michael F.",,"=""0521844932""","=""9780521844932""",0,3.33,Cambridge University Press,Hardcover,453,2013,2006,,2019/03/14,to-read,to-read (#242),to-read,,,,0,,,0,,,,,
238558,A New Kind of Science,Stephen Wolfram,"Wolfram, Stephen",,"=""1579550088""","=""9781579550080""",0,3.56,Wolfram Media,Hardcover,1264,2002,1997,,2019/03/13,to-read,to-read (#241),to-read,,,,0,,,0,,,,,
1627424,Cellular Automata Machines: A New Environment for Modeling,Tommaso Toffoli,"Toffoli, Tommaso",,"=""0262200600""","=""9780262200608""",0,3.50,MIT Press (MA),Hardcover,,1987,1987,,2019/03/13,to-read,to-read (#240),to-read,,,,0,,,0,,,,,
9840982,Generative Art,Matt Pearson,"Pearson, Matt",,"=""1935182625""","=""9781935182627""",0,3.96,Manning Publications,Paperback,240,2011,2011,,2019/03/10,to-read,to-read (#239),to-read,,,,0,,,0,,,,,
40065643,Lectures on the Fourier Transform and Its Applications,Brad Osgood,"Osgood, Brad",,"=""1470441918""","=""9781470441913""",0,0.0,American Mathematical Society,Unknown Binding,693,2019,,,2019/02/26,to-read,to-read (#238),to-read,,,,0,,,0,,,,,
13593553,To Sell Is Human: The Surprising Truth About Moving Others,Daniel H. Pink,"Pink, Daniel H.",,"=""1594487154""","=""9781594487156""",2,3.89,Riverhead Books,Hardcover,272,2012,2012,2019/02/23,2018/12/08,,,read,,,,1,,,0,,,,,
20825074,Creating Conversations: Improvisation in Everyday Discourse,Robert Keith Sawyer,"Sawyer, Robert Keith",,"=""1572733306""","=""9781572733305""",0,3.71,Hampton Press (NJ),Hardcover,261,2002,2001,,2019/02/23,to-read,to-read (#237),to-read,,,,0,,,0,,,,,
41009404,Dont make me think,Steve Krug ZHU,"ZHU, Steve Krug",,"=""7111184823""","=""9787111184829""",4,4.21,China Machine Press,Paperback,,,,2019/02/23,2019/02/22,,,read,,,,1,,,0,,,,,
995449,Read Me First! a Style Guide for the Computer Industry,Sun Technical Publications,"Publications, Sun Technical",,"=""0131428993""","=""9780131428997""",0,4.37,Prentice Hall,Paperback,384,2003,2003,,2019/02/22,to-read,to-read (#236),to-read,,,,0,,,0,,,,,
6477103,"Trees, maps, and theorems",Jean-luc Doumont,"Doumont, Jean-luc",,"=""9081367706""","=""9789081367707""",0,4.59,Principiæ,Hardcover,192,2009,2009,,2019/02/22,to-read,to-read (#235),to-read,,,,0,,,0,,,,,
14655414,The Insider's Guide to Technical Writing,Krista Van Laan,"Laan, Krista Van",JoAnn T. Hackos,"=""1937434036""","=""9781937434038""",0,3.92,XML Press,Paperback,346,2012,2012,,2019/02/22,to-read,to-read (#234),to-read,,,,0,,,0,,,,,
25080352,"Technical Writing Process: The simple, five-step guide that anyone can use to create technical documents such as user guides, manuals, and procedures",Kieran Morgan,"Morgan, Kieran","Ali McCart, Sanja Spajic","=""""","=""""",0,4.10,Better On Paper Publications,Kindle Edition,260,2015,2015,,2019/02/21,to-read,to-read (#233),to-read,,,,0,,,0,,,,,
34447166,Docs Like Code,Anne Gentle,"Gentle, Anne",,"=""1365750825""","=""9781365750823""",0,3.84,Lulu.com,ebook,,2017,2017,,2019/02/21,to-read,to-read (#232),to-read,,,,0,,,0,,,,,
39312982,Hello World: How Algorithms will Define our Future and Why We Should Learn To Live With It,Hannah Fry,"Fry, Hannah",,"=""""","=""""",4,4.14,Transworld Digital,Kindle Edition,304,2018,2018,2019/02/20,2019/01/24,,,read,,,,1,,,0,,,,,
7479064,The Weariness of the Self: Diagnosing the History of Depression in the Contemporary Age,Alain Ehrenberg,"Ehrenberg, Alain",,"=""0773536256""","=""9780773536258""",0,3.95,McGill-Queen's University Press,Hardcover,304,2009,1998,,2019/02/20,to-read,to-read (#231),to-read,,,,0,,,0,,,,,
27797898,Exhaustion: A History,Anna Katharina Schaffner,"Schaffner, Anna Katharina",,"=""0231172303""","=""9780231172301""",0,3.00,Columbia University Press,Hardcover,304,2016,,,2019/02/20,to-read,to-read (#230),to-read,,,,0,,,0,,,,,
40338432,Brave New Work: Are You Ready to Reinvent Your Organization?,Aaron Dignan,"Dignan, Aaron",,"=""0525536205""","=""9780525536208""",0,4.10,Portfolio,Hardcover,304,2019,,,2019/02/20,to-read,to-read (#229),to-read,,,,0,,,0,,,,,
16128831,Hikikomori: Adolescence without End,Tamaki Saitō,"Saitō, Tamaki",Jeffrey Angles,"=""081665459X""","=""9780816654598""",0,3.57,Univ Of Minnesota Press,Paperback,192,2013,1998,,2019/02/20,to-read,to-read (#228),to-read,,,,0,,,0,,,,,
25510906,The Mushroom at the End of the World: On the Possibility of Life in Capitalist Ruins,Anna Lowenhaupt Tsing,"Tsing, Anna Lowenhaupt",,"=""0691162751""","=""9780691162751""",4,4.16,Princeton University Press,Hardcover,331,2015,2015,2019/02/14,2019/02/14,,,read,,,,1,,,0,,,,,
24811242,Burnout at Work: A psychological perspective (Current Issues in Work and Organizational Psychology),Michael P. Leiter,"Leiter, Michael P.","Arnold B. Eric Bakker, Christina Maslach","=""""","=""""",0,4.67,Psychology Press,Kindle Edition,184,2014,2014,,2018/11/06,to-read,to-read (#214),to-read,,,,0,,,0,,,,,
42086897,How To: Absurd Scientific Advice for Common Real-World Problems,Randall Munroe,"Munroe, Randall",,"=""1473680336""","=""9781473680333""",0,4.65,John Murray,Paperback,304,2019,2019,,2019/02/07,to-read,to-read (#227),to-read,,,,0,,,0,,,,,
36708699,"Python for Data Analysis: Data Wrangling with Pandas, Numpy, and Ipython",Wes McKinney,"McKinney, Wes",,"=""149195762X""","=""9781491957622""",0,4.10,O'Reilly Media,ebook,550,2017,2011,,2018/08/17,"to-read, data-science","to-read (#194), data-science (#7)",to-read,,,,0,,,0,,,,,
16285317,Introduction to Computation and Programming Using Python,John Guttag,"Guttag, John",,"=""0262519631""","=""9780262519632""",0,4.22,MIT Press (MA),Paperback,268,2013,2013,,2019/01/31,to-read,to-read (#226),to-read,,,,0,,,0,,,,,
7912517,Seven Languages in Seven Weeks,Bruce A. Tate,"Tate, Bruce A.",,"=""193435659X""","=""9781934356593""",0,3.97,Pragmatic Bookshelf,Paperback,328,2010,2010,,2019/01/29,to-read,to-read (#225),to-read,,,,0,,,0,,,,,
44882,Code,Charles Petzold,"Petzold, Charles",,"=""0735611319""","=""9780735611313""",0,4.38,Microsoft Press,Paperback,400,2000,1999,,2019/01/28,to-read,to-read (#224),to-read,,,,0,,,0,,,,,
