x,y,z
-7.3988227158,-12.3471982491,15.8759104078
-7.5989794097,-12.6578095426,16.0805137069
-7.8035071872,-12.9703348671,16.3025616567
-8.0122958881,-13.2840617809,16.5426455710
-8.2252102281,-13.5982003725,16.8013397265
-8.4420876400,-13.9118796241,17.0791944017
-8.6627361658,-14.2241447158,17.3767281547
-8.8869321995,-14.5339541563,17.6944192686
-9.1144183452,-14.8401780638,18.0326965592
-9.3449012265,-15.1415970057,18.3919291720
-9.5780493694,-15.4369018609,18.7724156589
-9.8134912482,-15.7246950531,19.1743724758
-10.0508133317,-16.0034925821,19.5979214487
-10.2895585447,-16.2717282118,20.0430775062
-10.5292247120,-16.5277586931,20.5097349459
-10.7692635685,-16.7698712937,20.9976547209
-11.0090799387,-16.9962931190,21.5064506867
-11.2480314634,-17.2052025416,22.0355769246
-11.4854288320,-17.3947430096,22.5843155443
-11.7205364897,-17.5630391309,23.1517648177
-11.9525741567,-17.7082146934,23.7368301191
-12.1807188769,-17.8284139625,24.3382145841
-12.4041079651,-17.9218236037,24.9544140989
-12.6218427375,-17.9866976662,25.5837137831
-12.8329930134,-18.0213840073,26.2241872084
-13.0366026174,-18.0243521394,26.8736997079
-13.2316957069,-17.9942208403,27.5299158331
-13.4172840133,-17.9297874175,28.1903102495
-13.5923747816,-17.8300554724,28.8521829808
-13.7559796669,-17.6942622094,29.5126795945
-13.9071241946,-17.5219032362,30.1688155170
-14.0448578028,-17.3127551814,30.8175045023
-14.1682642969,-17.0668944499,31.4555911806
-14.2764725564,-16.7847119402,32.0798868460
-14.3686673639,-16.4669226009,32.6872085864
-14.4440999290,-16.1145697555,33.2744194738
-14.5020982284,-15.7290229307,33.8384711230
-14.5420765762,-15.3119702072,34.3764450095
-14.5635445348,-14.8654029682,34.8855943391
-14.5661146140,-14.3915960851,35.3633822459
-14.5495088684,-13.8930807899,35.8075181059
-14.5135640828,-13.3726122887,36.2159896440
-14.4582352887,-12.8331336821,36.5870892353
-14.3835977064,-12.2777351899,36.9194350882
-14.2898470068,-11.7096110018,37.2119861548
-14.1772977521,-11.1320146507,37.4640501112
-14.0463801446,-10.5482137478,37.6752845835
-13.8976352186,-9.9614456311,37.8456920400
-13.7317084300,-9.3748747555,37.9756080364
-13.5493418875,-8.7915530552,38.0656836269
-13.3513654780,-8.2143839456,38.1168630088
-13.1386869288,-7.6460908343,38.1303564691
-12.9122811565,-7.0891907140,38.1076101019
-12.6731791256,-6.5459728441,38.0502732226
-12.4224563729,-6.0184831699,37.9601640884
-12.1612215083,-5.5085140866,37.8392352840
-11.8906048563,-5.0175993003,37.6895393761
-11.6117474469,-4.5470138769,37.5131957248
-11.3257905287,-4.0977785286,37.3123591290
-11.0338657247,-3.6706678502,37.0891907233
-10.7370859977,-3.2662220106,36.8458317957
-10.4365374519,-2.8847609972,36.5843805226
-10.1332720666,-2.5264010626,36.3068719446
-9.8283014131,-2.1910726566,36.0152613222
-9.5225913076,-1.8785392453,35.7114105571
-9.2170574393,-1.5884166616,35.3970777982
-8.9125619331,-1.3201923714,35.0739099709
-8.6099107908,-1.0732443747,34.7434379410
-8.3098521611,-0.8468593966,34.4070740886
-8.0130753723,-0.6402501245,34.0661119788
-7.7202106567,-0.4525713037,33.7217278359
-7.4318294953,-0.2829345500,33.3749835372
-7.1484454955,-0.1304218337,33.0268308092
-6.8705157325,0.0059024091,32.6781163776
-6.5984425313,0.1269806803,32.3295879351
-6.3325754926,0.2337529903,31.9819004344
-6.0732138282,0.3271488166,31.6356227815
-5.8206088961,0.4080803082,31.2912446750
-5.5749668686,0.4774365981,30.9491834167
-5.3364515013,0.5360791686,30.6097906134
-5.1051869571,0.5848381678,30.2733586710
-4.8812606479,0.6245095855,29.9401270167
-4.6647260482,0.6558531548,29.6102879557
-4.4556054896,0.6795909631,29.2839922175
-4.2538928720,0.6964066089,28.9613540707
-4.0595562946,0.7069448588,28.6424560442
-3.8725405913,0.7118117264,28.3273532495
-3.6927697547,0.7115749000,28.0160773034
-3.5201492425,0.7067644622,27.7086398672
-3.3545681612,0.6978738430,27.4050358157
-3.1959013239,0.6853609640,27.1052460627
-3.0440111741,0.6696495112,26.8092400497
-2.8987495850,0.6511303226,26.5169779364
-2.7599595438,0.6301628838,26.2284125325
-2.6274766903,0.6070768111,25.9434909443
-2.5011307462,0.5821734056,25.6621559974
-2.3807468370,0.5557272149,25.3843474866
-2.2661466714,0.5279875269,25.1100031631
-2.1571496559,0.4991799335,24.8390596516
-2.0535738699,0.4695077727,24.5714531367
-1.9552369727,0.4391535964,24.3071199799
-1.8619569999,0.4082805465,24.0459971897
-1.7735530872,0.3770337062,23.7880228103
-1.6898461083,0.3455413745,23.5331362193
-1.6106592412,0.3139162983,23.2812783560
-1.5358184636,0.2822568327,23.0323918877
-1.4651529867,0.2506480494,22.7864213237
-1.3984956271,0.2191627779,22.5433130879
-1.3356831265,0.1878625917,22.3030155535
-1.2765564208,0.1567987321,22.0654790508
-1.2209608632,0.1260129761,21.8306558493
-1.1687464063,0.0955384484,21.5985001230
-1.1197677453,0.0654003774,21.3689679003
-1.0738844283,0.0356168012,21.1420170029
-1.0309609342,0.0061992214,20.9176069782
-0.9908667239,-0.0228467898,20.6956990247
-0.9534762663,-0.0515210292,20.4762559163
-0.9186690419,-0.0798281430,20.2592419195
-0.8863295271,-0.1077771557,20.0446227228
-0.8563471608,-0.1353810306,19.8323653538
-0.8286162969,-0.1626562709,19.6224381054
-0.8030361428,-0.1896225569,19.4148104660
-0.7795106868,-0.2163024128,19.2094530459
-0.7579486166,-0.2427209088,19.0063375174
-0.7382632290,-0.2689053893,18.8054365500
-0.7203723337,-0.2948852292,18.6067237545
-0.7041981516,-0.3206916171,18.4101736309
-0.6896672085,-0.3463573606,18.2157615178
-0.6767102274,-0.3719167158,18.0234635509
-0.6652620168,-0.3974052357,17.8332566206
-0.6552613588,-0.4228596403,17.6451183365
-0.6466508973,-0.4483177033,17.4590269966
-0.6393770252,-0.4738181560,17.2749615568
-0.6333897739,-0.4994006075,17.0929016086
-0.6286427035,-0.5251054784,16.9128273566
-0.6250927950,-0.5509739491,16.7347196018
-0.6227003458,-0.5770479201,16.5585597272
-0.6214288662,-0.6033699839,16.3843296867
-0.6212449816,-0.6299834079,16.2120119979
-0.6221183354,-0.6569321275,16.0415897361
-0.6240214960,-0.6842607487,15.8730465320
-0.6269298717,-0.7120145576,15.7063665749
-0.6308216245,-0.7402395403,15.5415346150
-0.6356775889,-0.7689824097,15.3785359692
-0.6414811982,-0.7982906376,15.2173565310
-0.6482184130,-0.8282124952,15.0579827833
-0.6558776530,-0.8587970993,14.9004018117
-0.6644497347,-0.8900944639,14.7446013225
-0.6739278163,-0.9221555559,14.5905696643
-0.6843073415,-0.9550323586,14.4382958497
-0.6955859914,-0.9887779386,14.2877695831
-0.7077636429,-1.0234465152,14.1389812895
-0.7208423271,-1.0590935375,13.9919221479
-0.7348261952,-1.0957757644,13.8465841276
-0.7497214887,-1.1335513467,13.7029600281
-0.7655365133,-1.1724799156,13.5610435235
-0.7822816178,-1.2126226740,13.4208292101
-0.7999691776,-1.2540424903,13.2823126589
-0.8186135829,-1.2968039961,13.1454904729
-0.8382312302,-1.3409736886,13.0103603491
-0.8588405189,-1.3866200348,12.8769211454
-0.8804618527,-1.4338135784,12.7451729545
-0.9031176438,-1.4826270516,12.6151171825
-0.9268323226,-1.5331354891,12.4867566343
-0.9516323514,-1.5854163434,12.3600956077
-0.9775462415,-1.6395496054,12.2351399925
-1.0046045745,-1.6956179274,12.1118973793
-1.0328400286,-1.7537067461,11.9903771774
-1.0622874082,-1.8139044100,11.8705907416
-1.0929836767,-1.8763023098,11.7525515091
-1.1249679935,-1.9409950106,11.6362751467
-1.1582817554,-2.0080803845,11.5217797112
-1.1929686413,-2.0776597447,11.4090858226
-1.2290746606,-2.1498379824,11.2982168492
-1.2666482039,-2.2247237041,11.1891991096
-1.3057400988,-2.3024293686,11.0820620881
-1.3464036678,-2.3830714243,10.9768386701
-1.3886947895,-2.4667704453,10.8735653936
-1.4326719632,-2.5536512670,10.7722827207
-1.4783963754,-2.6438431170,10.6730353320
-1.5259319697,-2.7374797464,10.5758724408
-1.5753455181,-2.8346995520,10.4808481352
-1.6267066949,-2.9356456981,10.3880217423
-1.6800881518,-3.0404662254,10.2974582250
-1.7355655947,-3.1493141561,10.2092286042
-1.7932178613,-3.2623475843,10.1234104164
-1.8531269979,-3.3797297554,10.0400882045
-1.9153783383,-3.5016291315,9.9593540433
-1.9800605786,-3.6282194320,9.8813081078
-2.0472658542,-3.7596796641,9.8060592778
-2.1170898099,-3.8961941134,9.7337257911
-2.1896316714,-4.0379523213,9.6644359393
-2.2649943061,-4.1851490101,9.5983288161
-2.3432842856,-4.3379839913,9.5355551130
-2.4246119392,-4.4966620295,9.4762779702
-2.5090913864,-4.6613926006,9.4206738916
-2.5968405782,-4.8323896725,9.3689337099
-2.6879813192,-5.0098713918,9.3212636156
-2.7826392567,-5.1940596267,9.2778862509
-2.8809438838,-5.3851795434,9.2390418715
-2.9830285062,-5.5834590259,9.2049895731
-3.0890301648,-5.7891279128,9.1760085734
-3.1990895772,-6.0024172783,9.1523995916
-3.3133510171,-6.2235584650,9.1344862713
-3.4319621399,-6.4527818987,9.1226166453
-3.5550738269,-6.6903159413,9.1171647390
-3.6828399339,-6.9363853798,9.1185321589
-3.8154169769,-7.1912096722,9.1271497115
-3.9529638311,-7.4550011921,9.1434792038
-4.0956412875,-7.7279629722,9.1680151094
-4.2436115472,-8.0102861986,9.2012862772
-4.3970377037,-8.3021476083,9.2438578366
-4.5560830319,-8.6037062534,9.2963327674
-4.7209102193,-8.9151000155,9.3593535744
-4.8916805395,-9.2364418643,9.4336040961
-5.0685527944,-9.5678154218,9.5198107497
-5.2516821585,-9.9092701497,9.6187438045
-5.4412189061,-10.2608161255,9.7312185867
-5.6373069538,-10.6224182807,9.8580962769
-5.8400822196,-10.9939899998,10.0002844691
-6.0496707415,-11.3753861424,10.1587368683
-6.2661866491,-11.7663954956,10.3344530248
-6.4897298827,-12.1667327034,10.5284770817
-6.7203836678,-12.5760295135,10.7418958812
-6.9582117411,-12.9938253930,10.9758363035
-7.2032552975,-13.4195578199,11.2314611438
-7.4555296632,-13.8525516436,11.5099645221
-7.7150207135,-14.2920086534,11.8125651545
-7.9816809455,-14.7369961126,12.1404987714
-8.2554253201,-15.1864357222,12.4950084381
-8.5361267955,-15.6390923721,12.8773330338
-8.8236115446,-16.0935625953,13.2886939594
-9.1176541068,-16.5482648896,13.7302791107
-9.4179721528,-17.0014295177,14.2032248378
-9.7242211579,-17.4510898176,14.7085954752
-10.0359889704,-17.8950753644,15.2473599798
-10.3527904321,-18.3310077167,15.8203660656
-10.6740619666,-18.7562979344,16.4283118811
-10.9991564600,-19.1681479798,17.0717153087
-11.3273384050,-19.5635559143,17.7508809602
-11.6577795457,-19.9393257774,18.4658653537
-11.9895552083,-20.2920826157,19.2164411894
-12.3216414207,-20.6182935354,20.0020605226
-12.6529131842,-20.9142951095,20.8218189512
-12.9821439126,-21.1763279960,21.6744200982
-13.3080065184,-21.4005783784,22.5581440948
-13.6290761055,-21.5832276442,23.4708182335
-13.9438347464,-21.7205080697,24.4097950119
-14.2506783525,-21.8087673909,25.3719350563
-14.5479259041,-21.8445367155,26.3536010307
-14.8338311361,-21.8246056160,27.3506601068
-15.1065967479,-21.7461005780,28.3584981978
-15.3643911709,-21.6065630484,29.3720483959
-15.6053677747,-21.4040283141,30.3858322768
-15.8276862543,-21.1371002561,31.3940154997
-16.0295360701,-20.8050193368,32.3904779704
-16.2091614951,-20.4077216885,33.3688975887
-16.3648876198,-19.9458853654,34.3228454863
-16.4951469798,-19.4209617513,35.2458916638
-16.5985060476,-18.8351892142,36.1317182289
-16.6736907071,-18.1915876005,36.9742355756
-16.7196102605,-17.4939324280,37.7676995436
-16.7353790105,-16.7467078396,38.5068245235
-16.7203347228,-15.9550404885,39.1868879094
-16.6740534619,-15.1246141501,39.8038233327
-16.5963601662,-14.2615697080,40.3542976449
-16.4873345781,-13.3723903137,40.8357699847
-16.3473122948,-12.4637805741,41.2465294805
-16.1768809382,-11.5425393022,41.5857116094
-15.9768714578,-10.6154332243,41.8532920836
-15.7483448912,-9.6890750184,42.0500594004
-15.4925750385,-8.7698095982,42.1775678587
-15.2110275672,-7.8636125318,42.2380732280
-14.9053362368,-6.9760030104,42.2344543921
-14.5772769666,-6.1119735875,42.1701243800
-14.2287405150,-5.2759376870,42.0489345524
-13.8617045350,-4.4716951413,41.8750756455
-13.4782057120,-3.7024152549,41.6529790735
-13.0803126651,-2.9706363059,41.3872216700
-12.6701001867,-2.2782797046,41.0824364961
-12.2496253022,-1.6266767361,40.7432317797
-11.8209055308,-1.0166055938,40.3741194862
-11.3858996055,-0.4483363153,39.9794544057
-10.9464908391,0.0783187043,39.5633842451
-10.5044731925,0.5639508684,39.1298105911
-10.0615400366,1.0095001847,38.6823603085
-9.6192754992,1.4162003441,38.2243665386
-9.1791483037,1.7855256504,37.7588585480
-8.7425078576,2.1191407784,37.2885591003
-8.3105823953,2.4188542374,36.8158882842
-7.8844789472,2.6865760676,36.3429726852
-7.4651848589,2.9242801562,35.8716586226
-7.0535706509,3.1339711881,35.4035285828
-6.6503939734,3.3176562350,34.9399198533
-6.2563044213,3.4773208276,34.4819444615
-5.8718490187,3.6149092044,34.0305097957
-5.4974781856,3.7323084151,33.5863393014
-5.1335520267,3.8313359057,33.1499927926
-4.7803467912,3.9137302037,32.7218859759
-4.4380613968,3.9811443021,32.3023089823
-4.1068239025,4.0351413574,31.8914436585
-3.7866978740,4.0771923769,31.4893795949
-3.4776885319,4.1086755343,31.0961286527
-3.1797486738,4.1308768192,30.7116381650
-2.8927843198,4.1449917907,30.3358027471
-2.6166600349,4.1521281349,29.9684747240
-2.3512039429,4.1533088850,29.6094733389
-2.0962124058,4.1494761197,29.2585927624
-1.8514543598,4.1414949507,28.9156089928
-1.6166753297,4.1301577416,28.5802857789
-1.3916011147,4.1161884270,28.2523796268
-1.1759411563,4.1002468287,27.9316439959
-0.9693916128,4.0829329723,27.6178327844
-0.7716381391,4.0647912882,27.3107031685
-0.5823583970,4.0463146835,27.0100178970
-0.4012243129,4.0279484863,26.7155470970
-0.2279040920,4.0100941917,26.4270696696
-0.0620640122,3.9931130334,26.1443743348
0.0966299883,3.9773293707,25.8672603676
0.2485109164,3.9630338679,25.5955380961
0.3939095027,3.9504864884,25.3290291852
0.5331531439,3.9399192983,25.0675667485
0.6665649910,3.9315390794,24.8109953322
0.7944631735,3.9255297689,24.5591707805
0.9171601458,3.9220547221,24.3119600248
1.0349621443,3.9212588151,24.0692408070
1.1481687464,3.9232703895,23.8309013557
1.2570725187,3.9282030506,23.5968400379
1.3619587462,3.9361573272,23.3669649910
1.4631052370,3.9472221999,23.1411937462
1.5607821906,3.9614765060,22.9194528551
1.6552521224,3.9789902323,22.7016775269
1.7467698429,3.9998256961,22.4878112763
1.8355824907,4.0240386163,22.2778055825
1.9219295716,4.0516791239,22.0716196003
2.0060430803,4.0827926354,21.8692198542
2.0881476084,4.1174206881,21.6705799935
2.1684605110,4.1556016627,21.4756805513
2.2471920706,4.1973714593,21.2845087484
2.3245456945,4.2427640885,21.0970583143
2.4007181191,4.2918122058,20.9133293453
2.4758996271,4.3445475868,20.7333281858
2.5502742773,4.4010015375,20.5570673414
2.6240201330,4.4612052634,20.3845654170
2.6973095049,4.5251901727,20.2158470850
2.7703091801,4.5929881503,20.0509430758
2.8431806823,4.6646317487,19.8898902013
2.9160804864,4.7401543839,19.7327313928
2.9891602579,4.8195904571,19.5795157706
3.0625670927,4.9029754259,19.4302987369
3.1364437205,4.9903458691,19.2851420806
3.2109287435,5.0817394655,19.1441141221
3.2861568158,5.1771949781,19.0072898531
3.3622588608,5.2767521611,18.8747511222
3.4393622394,5.3804516482,18.7465868150
3.5175909275,5.4883347928,18.6228930669
3.5970656750,5.6004434640,18.5037734858
3.6779041391,5.7168198031,18.3893393811
3.7602210251,5.8375059386,18.2797100270
3.8441281771,5.9625436428,18.1750129024
3.9297346870,6.0919739642,18.0753839813
4.0171469463,6.2258367741,17.9809679813
4.1064687158,6.3641703092,17.8919186720
4.1978011577,6.5070106400,17.8083991620
4.2912428012,6.6543910160,17.7305821125
4.3868895693,6.8063412883,17.6586500959
4.4848347176,6.9628871627,17.5927958281
4.5851687361,7.1240493713,17.5332223693
4.6879792960,7.2898429164,17.4801434724
4.7933510744,7.4602760629,17.4337836845
4.9013655961,7.6353493524,17.3943785497
5.0121010679,7.8150545950,17.3621748526
5.1256320859,7.9993735981,17.3374305296
5.2420294025,8.1882769997,17.3204148582
5.3613596217,8.3817229554,17.3114084665
5.4836847861,8.5796556213,17.3107030037
5.6090620447,8.7820037517,17.3186012529
5.7375431846,8.9886790697,17.3354167302
5.8691741046,9.1995745386,17.3614731138
6.0039943450,9.4145626533,17.3971041168
6.1420364437,9.6334935636,17.4426524672
6.2833253040,9.8561931306,17.4984691602
6.4278775401,10.0824609083,17.5649127633
6.5757006781,10.3120681661,17.6423476775
6.7267923904,10.5447556698,17.7311431293
6.8811396529,10.7802314968,17.8316716271
7.0387178146,11.0181690889,17.9443064944
7.1994896559,11.2582048824,18.0694200787
7.3634044101,11.4999363065,18.2073811965
7.5303967062,11.7429195583,18.3585524512
7.7003854951,11.9866677737,18.5232869189
7.8732729288,12.2306491798,18.7019246138
8.0489432158,12.4742852709,18.8947888189
8.2272615129,12.7169497053,19.1021816811
8.4080726880,12.9579666629,19.3243797902
8.5912002672,13.1966106482,19.5616290214
8.7764451826,13.4321054215,19.8141393038
8.9635847783,13.6636245711,20.0820789166
9.1523717574,13.8902920847,20.3655684377
9.3425332040,14.1111834171,20.6646745379
9.5337696824,14.3253272893,20.9794033662
9.7257545903,14.5317087981,21.3096939680
9.9181334823,14.7292726046,21.6554113504
10.1105237474,14.9169276086,22.0163399136
10.3025143333,15.0935521497,22.3921765619
10.4936658610,15.2580006346,22.7825244513
10.6835108845,15.4091108411,23.1868867889
10.8715545335,15.5457125502,23.6046613521
11.0572754589,15.6666370654,24.0351356677
11.2401271157,15.7707278798,24.4774828436
11.4195394960,15.8568521857,24.9307589044
11.5949211644,15.9239134614,25.3939006262
11.7656618454,15.9708645046,25.8657257121
11.9311353021,15.9967215587,26.3449334060
12.0907027875,16.0005781815,26.8301080623
12.2437168089,15.9816201618,27.3197233036
12.3895253977,15.9391394097,27.8121493042
12.5274767235,15.8725486056,28.3056610299
12.6569240724,15.7813938233,28.7984495129
12.7772311331,15.6653675040,29.2886342358
12.8877775700,15.5243196358,29.7742778998
12.9879647504,15.3582668683,30.2534030367
13.0772215783,15.1674002823,30.7240098842
13.1550104009,14.9520908077,31.1840958668
13.2208327701,14.7128918604,31.6316758753
13.2742350938,14.4505396745,32.0648032736
13.3148140316,14.1659506843,32.4815912787
13.3422214290,13.8602158921,32.8802337929
13.3561688884,13.5345925940,33.2590259768
13.3564317415,13.1904931023,33.6163836600
13.3428523123,12.8294709483,33.9508609098
13.3153425665,12.4532046425,34.2611661805
13.2738859103,12.0634792522,34.5461758952
13.2185381544,11.6621665074,34.8049453281
13.1494276883,11.2512032748,35.0367170493
13.0667547289,10.8325693497,35.2409260536
12.9707897517,10.4082650417,35.4172019555
12.8618710932,9.9802884293,35.5653682305
12.7404017602,9.5506135882,35.6854383324
12.6068455586,9.1211697559,35.7776092093
12.4617225271,8.6938216004,35.8422521032
12.3056038690,8.2703516929,35.8799012159
12.1391064182,7.8524447266,35.8912404889
11.9628866916,7.4416739401,35.8770886094
11.7776347933,7.0394902136,35.8383832290
11.5840680984,6.6472133249,35.7761641735
11.3829248808,6.2660258238,35.6915562084
11.1749580952,5.8969693199,35.5857521823
10.9609291955,5.5409429695,35.4599960835
10.7416022130,5.1987042377,35.3155668512
10.5177381910,4.8708714323,35.1537632784
10.2900898732,4.5579281347,34.9758896105
10.0593969221,4.2602288286,34.7832428513
9.8263814265,3.9780061502,34.5771008628
9.5917440265,3.7113787384,34.3587124087
9.3561604268,3.4603600302,34.1292883260
